ServCode;latitude;longitude;conceptKeyword;VarCode;VarName;datatype;valuetype,sample medium;Sitename;ValueCount;Organization
ShaleNetworkODM; 40.4258; -76.9392; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_dimensionless; Nitrogen, nitrate (NO3); Unknown; Unknown; Unknown; #192 Powell Creek; 3; Shale Network
ShaleNetworkODM; 41.5955; -77.2945; Phosphorus, phosphate (PO4); ShaleNetwork:POWR_TotalPhosphateFieldDuplicate_mg-L; Phosphorus, phosphate (PO4); Unknown; Unknown; Unknown; 44 Babb above Wilson; 1; Shale Network
ShaleNetworkODM; 40.6686; -76.3183; Nitrogen, nitrite (NO2); ShaleNetwork:POWR_Nitrite_dimensionless; Nitrogen, nitrite (NO2); Unknown; Unknown; Unknown; #903 OTTO MINE DISCHARGE; 1; Shale Network
ShaleNetworkODM; 41.7139; -77.9748; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_dimensionless; Nitrogen, nitrate (NO3); Unknown; Unknown; Unknown; 3; 9; Shale Network
ShaleNetworkODM; 40.5392; -79.28; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_Field_Duplicate_mg-L; Nitrogen, nitrate (NO3); Unknown; Field Observation; Unknown; #805 Reeds Run; 1; Shale Network
ShaleNetworkODM; 41.3833; -77.9199; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_Field_Duplicate_mg-L; Nitrogen, nitrate (NO3); Unknown; Field Observation; Unknown; 32D; 3; Shale Network
ShaleNetworkODM; 42.4556; -77.8558; Phosphorus, orthophosphate; ShaleNetwork:POWR_Orthophosphate_dimensionless; Phosphorus, orthophosphate; Unknown; Unknown; Unknown; 49D; 1; Shale Network
ShaleNetworkODM; 40.1364; -79.9058; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_NitrateColorimeter_mg-L; Nitrogen, dissolved nitrate (NO3); Unknown; Unknown; Unknown; #846 Maple Creek (South Branch); 1; Shale Network
ShaleNetworkODM; 40.1364; -79.9058; Phosphorus, phosphate (PO4); ShaleNetwork:POWR_TotalPhosphateColorimeter_mg-L; Phosphorus, phosphate (PO4); Unknown; Unknown; Unknown; #846 Maple Creek (South Branch); 1; Shale Network
ShaleNetworkODM; 40.9603; -75.2081; Phosphorus, phosphate (PO4); ShaleNetwork:POWR_Phosphate_mg-L; Phosphorus, phosphate (PO4); Unknown; Unknown; Unknown; Site #720; 3; Shale Network
ShaleNetworkODM; 41.1337; -74.8664; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_dimensionless; Nitrogen, nitrate (NO3); Unknown; Unknown; Unknown; HAWK-2; 3; Shale Network
ShaleNetworkODM; 41.0763; -77.7394; Phosphorus, orthophosphate; ShaleNetwork:POWR_Orthophosphate_dimensionless; Phosphorus, orthophosphate; Unknown; Unknown; Unknown; 22D; 2; Shale Network
ShaleNetworkODM; 39.8836; -76.73; Phosphorus, phosphate (PO4); ShaleNetwork:POWR_TotalPhosphateColorimeter_mg-L; Phosphorus, phosphate (PO4); Unknown; Unknown; Unknown; #609 Tributary to South Branch; Codorus Creek (Nix; 1; Shale Network
ShaleNetworkODM; 41.4056; -75.6383; Phosphorus, phosphate (PO4); ShaleNetwork:POWR_Phosphate_mg-L; Phosphorus, phosphate (PO4); Unknown; Unknown; Unknown; #834 Roaring Brook site 2; 7; Shale Network
ShaleNetworkODM; 41.5661; -75.7878; Phosphorus, orthophosphate; ShaleNetwork:POWR_Orthophosphate_dimensionless; Phosphorus, orthophosphate; Unknown; Unknown; Unknown; Christy Mathewson Park; 1; Shale Network
ShaleNetworkODM; 41.8931; -79.1383; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_Standards_Check_mg-L; Nitrogen, dissolved nitrate (NO3); Unknown; Unknown; Unknown; #108 Hatch Run; 1; Shale Network
ShaleNetworkODM; 40.5528; -78.9514; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_Field_Duplicate_mg-L; Nitrogen, nitrate (NO3); Unknown; Field Observation; Unknown; #810 Hogan Run; 2; Shale Network
ShaleNetworkODM; 41.4056; -75.6383; Phosphorus, orthophosphate; ShaleNetwork:POWR_Orthophosphate_dimensionless; Phosphorus, orthophosphate; Unknown; Unknown; Unknown; #834 Roaring Brook site 2; 4; Shale Network
ShaleNetworkODM; 40.6059; -76.04; Ammonia; ShaleNetwork:POWR_Ammonia_mg-L; Nitrogen, NH3; Unknown; Unknown; Unknown; Little Schuylkill River site LSR12; 1; Shale Network
ShaleNetworkODM; 41.1964; -76.3178; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_dimensionless; Nitrogen, nitrate (NO3); Unknown; Unknown; Unknown; Chillisquaque Creek (Montour Co.); 1; Shale Network
ShaleNetworkODM; 41.8331; -79.3831; Phosphorus, phosphate (PO4); ShaleNetwork:POWR_Phosphate_mg-L; Phosphorus, phosphate (PO4); Unknown; Unknown; Unknown; #167 Brokenstraw; 19; Shale Network
ShaleNetworkODM; 39.8309; -77.2176; Ammonia; ShaleNetwork:POWR_Ammonia_mg-L; Nitrogen, NH3; Unknown; Unknown; Unknown; Rock Creek Site #4; 1; Shale Network
ShaleNetworkODM; 40; -76.9167; Phosphorus, total; ShaleNetwork:POWR_Phosphorus_dimensionless; Phosphorus, total; Unknown; Unknown; Unknown; #168 Beaver Creek; 1; Shale Network
ShaleNetworkODM; 40.5575; -79.8389; Phosphorus, orthophosphate; ShaleNetwork:POWR_Orthophosphate_dimensionless; Phosphorus, orthophosphate; Unknown; Unknown; Unknown; #239 Deer Creek; 4; Shale Network
ShaleNetworkODM; 40.9496; -75.2344; Phosphorus, orthophosphate; ShaleNetwork:POWR_Orthophosphate_dimensionless; Phosphorus, orthophosphate; Unknown; Unknown; Unknown; Site #715; 2; Shale Network
ShaleNetworkODM; 40.5319; -79.1656; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_dimensionless; Nitrogen, nitrate (NO3); Unknown; Unknown; Unknown; #456 Tearing Run; 13; Shale Network
ShaleNetworkODM; 40.1792; -76.0817; Phosphorus, phosphate (PO4); ShaleNetwork:POWR_Phosphate_mg-L; Phosphorus, phosphate (PO4); Unknown; Unknown; Unknown; #915 Muddy Creek Mud2; 4; Shale Network
ShaleNetworkODM; 40.1539; -76.985; Phosphorus, phosphate (PO4); ShaleNetwork:POWR_Phosphate_mg-L; Phosphorus, phosphate (PO4); Unknown; Unknown; Unknown; #918 yellow breeches creek; 13; Shale Network
ShaleNetworkODM; 40.4503; -79.2944; Phosphorus, orthophosphate; ShaleNetwork:POWR_Orthophosphate_dimensionless; Phosphorus, orthophosphate; Unknown; Unknown; Unknown; #488 Stewart  Run; 6; Shale Network
ShaleNetworkODM; 40.8592; -76.0044; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_dimensionless; Nitrogen, nitrate (NO3); Unknown; Unknown; Unknown; Little Schuylkill River site DEP-29; 19; Shale Network
ShaleNetworkODM; 40.5019; -78.4244; Phosphorus, orthophosphate; ShaleNetwork:POWR_Orthophosphate_dimensionless; Phosphorus, orthophosphate; Unknown; Unknown; Unknown; #898 Mill Run; 3; Shale Network
ShaleNetworkODM; 41.3631; -77.2289; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_dimensionless; Nitrogen, nitrate (NO3); Unknown; Unknown; Unknown; West Branch Susquehanna River (Site 5); 13; Shale Network
ShaleNetworkODM; 41.3272; -77.1167; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_dimensionless; Nitrogen, nitrate (NO3); Unknown; Unknown; Unknown; Lycoming Creek (Lycoming Co.); 4; Shale Network
ShaleNetworkODM; 40.5031; -76.7222; Phosphorus, orthophosphate; ShaleNetwork:POWR_Orthophosphate_dimensionless; Phosphorus, orthophosphate; Unknown; Unknown; Unknown; #780 Powell Creek; North Fork; 5; Shale Network
ShaleNetworkODM; 40.3578; -80.1242; Phosphorus, orthophosphate; ShaleNetwork:POWR_Orthophosphate_dimensionless; Phosphorus, orthophosphate; Unknown; Unknown; Unknown; #670 Coal Run; 5; Shale Network
ShaleNetworkODM; 40.8661; -75.8161; Nitrogen, nitrite (NO2); ShaleNetwork:POWR_Nitrite_dimensionless; Nitrogen, nitrite (NO2); Unknown; Unknown; Unknown; #177 NESQUEHONING CREEK; 1; Shale Network
ShaleNetworkODM; 42.2194; -77.9034; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_dimensionless; Nitrogen, nitrate (NO3); Unknown; Unknown; Unknown; 40D; 3; Shale Network
ShaleNetworkODM; 40.1761; -76.6233; Phosphorus, orthophosphate; ShaleNetwork:POWR_Orthophosphate_dimensionless; Phosphorus, orthophosphate; Unknown; Unknown; Unknown; #105 Conewago Creek; 3; Shale Network
ShaleNetworkODM; 40.5119; -79.1817; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_dimensionless; Nitrogen, nitrate (NO3); Unknown; Unknown; Unknown; #460 Cherry Run #1; 43; Shale Network
ShaleNetworkODM; 40.9368; -75.2529; Phosphorus, phosphate (PO4); ShaleNetwork:POWR_Phosphate_mg-L; Phosphorus, phosphate (PO4); Unknown; Unknown; Unknown; Site #710; 1; Shale Network
ShaleNetworkODM; 41.3331; -79.7689; Phosphorus, orthophosphate; ShaleNetwork:POWR_Orthophosphate_dimensionless; Phosphorus, orthophosphate; Unknown; Unknown; Unknown; #647 East Sandy Creek; 9; Shale Network
ShaleNetworkODM; 40.7947; -75.9653; Ammonia; ShaleNetwork:POWR_Ammonia_mg-L; Nitrogen, NH3; Unknown; Unknown; Unknown; Little Schuylkill River site DEP-39; 1; Shale Network
ShaleNetworkODM; 41.4056; -75.6383; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_Field_Duplicate_mg-L; Nitrogen, nitrate (NO3); Unknown; Field Observation; Unknown; #834 Roaring Brook site 2; 1; Shale Network
ShaleNetworkODM; 40.5164; -79.8928; Phosphorus, orthophosphate; ShaleNetwork:POWR_Orthophosphate_dimensionless; Phosphorus, orthophosphate; Unknown; Unknown; Unknown; #572 Squaw Run; 8; Shale Network
ShaleNetworkODM; 40.7422; -80.2011; Phosphorus, total; ShaleNetwork:POWR_Phosphorus_dimensionless; Phosphorus, total; Unknown; Unknown; Unknown; #825 Brush Creek; 1; Shale Network
ShaleNetworkODM; 40.0819; -78.1478; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_dimensionless; Nitrogen, nitrate (NO3); Unknown; Unknown; Unknown; #766 Rock Creek; 23; Shale Network
ShaleNetworkODM; 40.2797; -75.1283; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_Field_Duplicate_mg-L; Nitrogen, nitrate (NO3); Unknown; Field Observation; Unknown; #74 Neshaminy Creek; 1; Shale Network
ShaleNetworkODM; 41.2139; -77.9551; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_dimensionless; Nitrogen, nitrate (NO3); Unknown; Unknown; Unknown; 122D; 6; Shale Network
ShaleNetworkODM; 39.7514; -77.3183; Phosphorus, orthophosphate; ShaleNetwork:POWR_Orthophosphate_dimensionless; Phosphorus, orthophosphate; Unknown; Unknown; Unknown; #854 Middle Creek #4; 7; Shale Network
ShaleNetworkODM; 40.5881; -78.9006; Phosphorus, phosphate (PO4); ShaleNetwork:POWR_Phosphate_mg-L; Phosphorus, phosphate (PO4); Unknown; Unknown; Unknown; #753 Little Yellow Creek; 24; Shale Network
ShaleNetworkODM; 40.5889; -75.4906; Phosphorus, orthophosphate; ShaleNetwork:POWR_Orthophosphate_dimensionless; Phosphorus, orthophosphate; Unknown; Unknown; Unknown; #155 Cedar Creek; 2; Shale Network
ShaleNetworkODM; 41.8; -79.9925; Phosphorus, phosphate (PO4); ShaleNetwork:POWR_Phosphate_mg-L; Phosphorus, phosphate (PO4); Unknown; Unknown; Unknown; #201 Muddy Creek; 1; Shale Network
ShaleNetworkODM; 40.6725; -79.0033; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_dimensionless; Nitrogen, nitrate (NO3); Unknown; Unknown; Unknown; #592 Buck Run; 1; Shale Network
ShaleNetworkODM; 41.4783; -75.6836; Phosphorus, phosphate (PO4); ShaleNetwork:POWR_Phosphate_mg-L; Phosphorus, phosphate (PO4); Unknown; Unknown; Unknown; #698 Leggett's Creek; 26; Shale Network
ShaleNetworkODM; 40.1336; -76.3014; Phosphorus, total; ShaleNetwork:POWR_Phosphorus_dimensionless; Phosphorus, total; Unknown; Unknown; Unknown; #893 Lititz run LR3; 4; Shale Network
ShaleNetworkODM; 41.405; -75.6719; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_dimensionless; Nitrogen, nitrate (NO3); Unknown; Unknown; Unknown; #143 Lackawanna River; 69; Shale Network
ShaleNetworkODM; 40.5303; -79.1533; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_NitrateColorimeter_mg-L; Nitrogen, dissolved nitrate (NO3); Unknown; Unknown; Unknown; #585 Tearing Run #6; 1; Shale Network
ShaleNetworkODM; 41.4178; -77.033; Nitrogen, nitrite (NO2); ShaleNetwork:POWR_Nitrite_dimensionless; Nitrogen, nitrite (NO2); Unknown; Unknown; Unknown; Lycoming Creek (Lycoming Co.); 5; Shale Network
ShaleNetworkODM; 39.7367; -77.3694; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_dimensionless; Nitrogen, nitrate (NO3); Unknown; Unknown; Unknown; #875 Tom's Creek; 6; Shale Network
ShaleNetworkODM; 40.6278; -79.9106; Phosphorus, orthophosphate; ShaleNetwork:POWR_Orthophosphate_dimensionless; Phosphorus, orthophosphate; Unknown; Unknown; Unknown; #234 Deer Creek; 6; Shale Network
ShaleNetworkODM; 40.6514; -80.0656; Phosphorus, phosphate (PO4); ShaleNetwork:POWR_Phosphate_mg-L; Phosphorus, phosphate (PO4); Unknown; Unknown; Unknown; #888 Brush Creek; 10; Shale Network
ShaleNetworkODM; 39.9931; -76.9114; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_dimensionless; Nitrogen, nitrate (NO3); Unknown; Unknown; Unknown; #215 SALMON RUN; 40; Shale Network
ShaleNetworkODM; 39.7723; -77.2088; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_dimensionless; Nitrogen, nitrate (NO3); Unknown; Unknown; Unknown; Rock Creek Site #8; 1; Shale Network
ShaleNetworkODM; 40.1292; -79.8931; Phosphorus, orthophosphate; ShaleNetwork:POWR_Orthophosphate_dimensionless; Phosphorus, orthophosphate; Unknown; Unknown; Unknown; #848 Maple Creek #1; 34; Shale Network
ShaleNetworkODM; 39.7714; -76.7169; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_dimensionless; Nitrogen, nitrate (NO3); Unknown; Unknown; Unknown; #732 Codorus Creek-South Branch; 26; Shale Network
ShaleNetworkODM; 40.2492; -77.0306; Phosphorus, orthophosphate; ShaleNetwork:POWR_Orthophosphate_dimensionless; Phosphorus, orthophosphate; Unknown; Unknown; Unknown; #545 hogestown run; 4; Shale Network
ShaleNetworkODM; 40.4706; -79.2403; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_dimensionless; Nitrogen, nitrate (NO3); Unknown; Unknown; Unknown; #598 Muddy Run; 7; Shale Network
ShaleNetworkODM; 40.4322; -78.4089; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_dimensionless; Nitrogen, nitrate (NO3); Unknown; Unknown; Unknown; #877 Frankstown Branch of the Juniata; 32; Shale Network
ShaleNetworkODM; 40.5525; -79.0003; Phosphorus, orthophosphate; ShaleNetwork:POWR_Orthophosphate_dimensionless; Phosphorus, orthophosphate; Unknown; Unknown; Unknown; #750 Gillhouser Run; 4; Shale Network
ShaleNetworkODM; 40.0753; -76.37; Phosphorus, total; ShaleNetwork:POWR_Phosphorus_dimensionless; Phosphorus, total; Unknown; Unknown; Unknown; #917 Swarr Run SR2; 2; Shale Network
ShaleNetworkODM; 41.705; -79.3539; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_NitrateColorimeter_mg-L; Nitrogen, dissolved nitrate (NO3); Unknown; Unknown; Unknown; #210 Perry Magee Run; 1; Shale Network
ShaleNetworkODM; 43.3814; -77.8922; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_dimensionless; Nitrogen, nitrate (NO3); Unknown; Unknown; Unknown; 45D; 3; Shale Network
ShaleNetworkODM; 41.0122; -77.1161; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_dimensionless; Nitrogen, nitrate (NO3); Unknown; Unknown; Unknown; Spruce Run (Tributary of Buffalo Creek); 1; Shale Network
ShaleNetworkODM; 40.5308; -79.1564; Phosphorus, phosphate (PO4); ShaleNetwork:POWR_Phosphate_mg-L; Phosphorus, phosphate (PO4); Unknown; Unknown; Unknown; #584 Tearing Run #5; 9; Shale Network
ShaleNetworkODM; 40.6686; -76.3183; Phosphorus, orthophosphate; ShaleNetwork:POWR_Orthophosphate_dimensionless; Phosphorus, orthophosphate; Unknown; Unknown; Unknown; #903 OTTO MINE DISCHARGE; 9; Shale Network
ShaleNetworkODM; 40.5525; -79.0003; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_dimensionless; Nitrogen, nitrate (NO3); Unknown; Unknown; Unknown; #750 Gillhouser Run; 22; Shale Network
ShaleNetworkODM; 40.5914; -79.3782; Ammonia; ShaleNetwork:POWR_Ammonia_mg-L; Nitrogen, NH3; Unknown; Unknown; Unknown; Whisky Run AMD discharge #N3  KKIWN3; 1; Shale Network
ShaleNetworkODM; 40.0317; -76.3428; Phosphorus, phosphate (PO4); ShaleNetwork:POWR_TotalPhosphateFieldDuplicate_mg-L; Phosphorus, phosphate (PO4); Unknown; Unknown; Unknown; #924 Little Conestoga LC3; 2; Shale Network
ShaleNetworkODM; 40.148; -76.2721; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_Field_Duplicate_mg-L; Nitrogen, nitrate (NO3); Unknown; Field Observation; Unknown; Banta Farm (Chem 5); 1; Shale Network
ShaleNetworkODM; 40.5575; -79.8389; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_dimensionless; Nitrogen, nitrate (NO3); Unknown; Unknown; Unknown; #239 Deer Creek; 19; Shale Network
ShaleNetworkODM; 39.7558; -76.6986; Phosphorus, phosphate (PO4); ShaleNetwork:POWR_TotalPhosphateFieldDuplicate_mg-L; Phosphorus, phosphate (PO4); Unknown; Unknown; Unknown; #816 Codorus Creek; South Branch; 2; Shale Network
ShaleNetworkODM; 41.1684; -74.6833; Phosphorus, phosphate (PO4); ShaleNetwork:POWR_Phosphate_mg-L; Phosphorus, phosphate (PO4); Unknown; Unknown; Unknown; POLY-1; 3; Shale Network
ShaleNetworkODM; 40.6161; -78.92; Phosphorus, orthophosphate; ShaleNetwork:POWR_Orthophosphate_dimensionless; Phosphorus, orthophosphate; Unknown; Unknown; Unknown; #746 Leonard Run; 8; Shale Network
ShaleNetworkODM; 40.5558; -79.1308; Phosphorus, phosphate (PO4); ShaleNetwork:POWR_Phosphate_mg-L; Phosphorus, phosphate (PO4); Unknown; Unknown; Unknown; #878 Tide Run; 4; Shale Network
ShaleNetworkODM; 41.6806; -79.4125; Nitrogen, nitrite (NO2); ShaleNetwork:POWR_Nitrite-NitrogenNO2_mg-L; Nitrogen, dissolved nitrite (NO2); Unknown; Unknown; Unknown; #137 Allegheny River; 1; Shale Network
ShaleNetworkODM; 41.0868; -74.9132; Phosphorus, phosphate (PO4); ShaleNetwork:POWR_Phosphate_mg-L; Phosphorus, phosphate (PO4); Unknown; Unknown; Unknown; TOBY-4; 2; Shale Network
ShaleNetworkODM; 40.0089; -76.8686; Phosphorus, orthophosphate; ShaleNetwork:POWR_Orthophosphate_dimensionless; Phosphorus, orthophosphate; Unknown; Unknown; Unknown; #170 Fox Run; 3; Shale Network
ShaleNetworkODM; 41.1417; -77.9147; Phosphorus, orthophosphate; ShaleNetwork:POWR_Orthophosphate_dimensionless; Phosphorus, orthophosphate; Unknown; Unknown; Unknown; 129D; 1; Shale Network
ShaleNetworkODM; 40.9641; -75.1881; Phosphorus, phosphate (PO4); ShaleNetwork:POWR_TotalPhosphateFieldDuplicate_mg-L; Phosphorus, phosphate (PO4); Unknown; Unknown; Unknown; Site #730; 7; Shale Network
ShaleNetworkODM; 40.4708; -79.4028; Phosphorus, orthophosphate; ShaleNetwork:POWR_Orthophosphate_dimensionless; Phosphorus, orthophosphate; Unknown; Unknown; Unknown; #593 Elders Run; 1; Shale Network
ShaleNetworkODM; 41.4433; -79.7031; Phosphorus, phosphate (PO4); ShaleNetwork:POWR_Phosphate_mg-L; Phosphorus, phosphate (PO4); Unknown; Unknown; Unknown; #944 Oil Creek; 29; Shale Network
ShaleNetworkODM; 40.375; -76.8414; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_dimensionless; Nitrogen, nitrate (NO3); Unknown; Unknown; Unknown; #257 Fishing Creek; 6; Shale Network
ShaleNetworkODM; 41.3746; -77.0677; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_Field_Blank_mg-L; Nitrogen, dissolved nitrate (NO3); Unknown; Unknown; Unknown; Lycoming Creek (Lycoming Co.); 1; Shale Network
ShaleNetworkODM; 41.4444; -77.9184; Phosphorus, orthophosphate; ShaleNetwork:POWR_Orthophosphate_dimensionless; Phosphorus, orthophosphate; Unknown; Unknown; Unknown; 125; 1; Shale Network
ShaleNetworkODM; 40.2883; -80.2375; Phosphorus, phosphate (PO4); ShaleNetwork:POWR_Phosphate_mg-L; Phosphorus, phosphate (PO4); Unknown; Unknown; Unknown; #826 Brush Creek; 1; Shale Network
ShaleNetworkODM; 40.5286; -79.1214; Phosphorus, orthophosphate; ShaleNetwork:POWR_Orthophosphate_dimensionless; Phosphorus, orthophosphate; Unknown; Unknown; Unknown; #580 Tearing Run #1; 24; Shale Network
ShaleNetworkODM; 41.2423; -77.0484; Nitrogen, nitrite (NO2); ShaleNetwork:POWR_Nitrite_dimensionless; Nitrogen, nitrite (NO2); Unknown; Unknown; Unknown; Lycoming Creek (Lycoming Co.); 26; Shale Network
ShaleNetworkODM; 40.5789; -75.3456; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_dimensionless; Nitrogen, nitrate (NO3); Unknown; Unknown; Unknown; #178 Saucon Creek; 2; Shale Network
ShaleNetworkODM; 40.4733; -78.9414; Phosphorus, orthophosphate; ShaleNetwork:POWR_Orthophosphate_dimensionless; Phosphorus, orthophosphate; Unknown; Unknown; Unknown; #529 Rummel Run; 7; Shale Network
ShaleNetworkODM; 41.6834; -79.4097; Phosphorus, orthophosphate; ShaleNetwork:POWR_Orthophosphate_dimensionless; Phosphorus, orthophosphate; Unknown; Unknown; Unknown; #135 Tidioute Creek at Tidioute; 20; Shale Network
ShaleNetworkODM; 40.5236; -79.4903; Phosphorus, phosphate (PO4); ShaleNetwork:POWR_TotalPhosphateFieldDuplicate_mg-L; Phosphorus, phosphate (PO4); Unknown; Unknown; Unknown; #843 Wolford Run; 2; Shale Network
ShaleNetworkODM; 40.5686; -79.1058; Phosphorus, total; ShaleNetwork:POWR_Phosphorus_dimensionless; Phosphorus, total; Unknown; Unknown; Unknown; #765 Ferrier Run; 1; Shale Network
ShaleNetworkODM; 41.6834; -79.4097; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_dimensionless; Nitrogen, nitrate (NO3); Unknown; Unknown; Unknown; #135 Tidioute Creek at Tidioute; 39; Shale Network
ShaleNetworkODM; 40.6869; -75.3406; Phosphorus, orthophosphate; ShaleNetwork:POWR_Orthophosphate_dimensionless; Phosphorus, orthophosphate; Unknown; Unknown; Unknown; #157 MONOCACY CREEK; 2; Shale Network
ShaleNetworkODM; 40.9641; -75.1881; Phosphorus, total; ShaleNetwork:POWR_Phosphorus_dimensionless; Phosphorus, total; Unknown; Unknown; Unknown; Site #730; 2; Shale Network
ShaleNetworkODM; 40.8231; -75.7272; Phosphorus, phosphate (PO4); ShaleNetwork:POWR_Phosphate_mg-L; Phosphorus, phosphate (PO4); Unknown; Unknown; Unknown; #193 MAHONING CREEK; 4; Shale Network
ShaleNetworkODM; 40.8208; -76.0039; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_Field_Duplicate_mg-L; Nitrogen, nitrate (NO3); Unknown; Field Observation; Unknown; Little Schuylkill River site BAMRLS-7; 4; Shale Network
ShaleNetworkODM; 40.9232; -77.1284; Nitrogen, nitrate (NO3); ShaleNetwork:POWR_Nitrate_dimensionless; Nitrogen, nitrate (NO3); Unknown; Unknown; Unknown; Buffalo Creek (Union Co.); 2; Shale Network
